drg_code,hospital_size,county,name,price
85025,Medium,Skagit,"Lab Complete Blood Cell Count (Red Cells, White Blood Cell, Platelets), Automated Test With Wbc Diff",79.0
85027,Medium,Skagit,"Lab Complete Blood Cell Count (Red Cells, White Blood Cell, Platelets), Automated Test",65.0
85240,Medium,Skagit,Lab Clotting Factor Viii (Ahg) Measurement,362.0
85303,Medium,Skagit,Lab Protein C Antigen (Clotting Inhibitor) Measurement,367.0
85379,Medium,Skagit,Lab D-Dimer Quant,250.0
85610,Medium,Skagit,Lab Prothrombin Time,75.0
85730,Medium,Skagit,"Lab Thromboplastin Time, Partial (Ptt), Plasma Or Whole Bld",100.0
86255,Medium,Skagit,Lab Screening Test For Antibody To Noninfectious Agent,1227.0
86300,Medium,Skagit,Lab Immunologic Analysis For Detection Of Tumor Antigen Ca 15-3,72.0
86304,Medium,Skagit,Lab Immunologic Analysis For Detection Of Tumor Antigen Ca 125,87.0
86305,Medium,Skagit,Lab Analysis Of Female Reproductive Genetic Marker,152.0
86334,Medium,Skagit,Lab Immunologic Analysis Technique On Serum,270.0
86592,Medium,Skagit,"Lab Syphilis Detection Test, Qual",83.0
86664,Medium,Skagit,"Lab Analysis For Antibody To Epstein-Barr Virus (Mononucleosis Virus), Nuclear Antigen",295.0
86800,Medium,Skagit,Lab Thyroglobulin (Thyroid Protein) Antibody Measurement,165.0
86870,Medium,Skagit,Lab Identification Of Red Blood Cell Antibodies,278.0
86900,Medium,Skagit,Lab Blood Group Typing (Abo),75.0
86923,Medium,Skagit,Lab Blood Unit Compatibility Test Electric,143.0
87070,Medium,Skagit,Lab Bacterial Culture,106.0
87077,Medium,Skagit,Lab Bacterial Culture For Aerobic Isolates,167.0
87086,Medium,Skagit,"Lab Bacterial Colony Count, Urine",85.0
87186,Medium,Skagit,"Lab Evaluation Of Antimicrobial Drug (Antibiotic, Antifungal, Antiviral), Microdil/Aga,Mic,Ea Mult Antimic Per Plate",97.0
87493,Medium,Skagit,Lab Detection Test For Clostridium Difficile,412.0
87497,Medium,Skagit,"Lab Detection Test For Cytomegalovirus, Quantification",710.0
87522,Medium,Skagit,"Lab Detection Test For Hepatitis C Virus, Quant",538.0
87536,Medium,Skagit,"Lab Detection Test For Hiv-1 Virus, Pcr, Quant",645.0
87631,Medium,Skagit,Lab Detection Test For Multiple Types Of Respiratory Virus 3-5 Targets,259.0
87798,Medium,Skagit,"Lab Detection Test For Organism, Amplified Probe",397.0
87899,Medium,Skagit,Lab Detection Test For Identification Of Organism,306.0
88184,Medium,Skagit,"Lab Flow Cytometry Technique For Dna Or Cell Analysis, Tc 1 Marker",243.0
88305,Medium,Skagit,"Lab Pathology Examination Of Tissue Using A Microscope, Intermediate Complexity",384.0
88333,Medium,Skagit,Lab Pathology Examination Of Tissue Specimen During Surgery,637.0
89321,Medium,Skagit,Lab Semen Analysis For Sperm Presence,62.0
92507,Medium,Skagit,"Treatment Of Speech, Language, Voice, Communication, And/Or Hearing Processing",205.0
92523,Medium,Skagit,Evaluation Of Speech Sound Production With Evaluation Of Language Comprehension,276.0
92524,Medium,Skagit,Behavioral And Qualitative Analysis Of Voice And Resonance,261.0
92526,Medium,Skagit,Treatment Of Swallowing And/Or Oral Feeding Function,348.0
92609,Medium,Skagit,Therapeutic Services For Use Of Speech-Generating Device With Programming,522.0
92610,Medium,Skagit,Evaluation Of Swallowing Function,339.0
92611,Medium,Skagit,Fluoroscopic And Video Recorded Motion Evaluation Of Swallowing Function,560.0
97110,Medium,Skagit,"Therapeutic Exercise To Develop Strength, Endurance, Range Of Motion, And Flexibility,",135.0
97112,Medium,Skagit,"Therapeutic Procedure To Re-Educate Brain-To-Nerve-To-Muscle Function, Each 15 Minutes",140.0
97140,Medium,Skagit,"Manual (Physical) Therapy Techniques To 1 Or More Regions, Each 15 Minutes",126.0
97161,Medium,Skagit,Physical Therapy Evaluation Typically 20 Minutes,343.0
97162,Medium,Skagit,Physical Therapy Evaluation Typically 30 Minutes,335.0
97163,Medium,Skagit,Physical Therapy Evaluation Typically 45 Minutes,352.0
97165,Medium,Skagit,"Evaluation Of Occupational Therapy, Typically 45 Minutes",324.0
97166,Medium,Skagit,"Evaluation Of Occupational Therapy, Typically 30 Minutes",324.0
97530,Medium,Skagit,"Therapeutic Activities To Improve Function, With One-On-One Contact Between Patient And Provider, Each 15 Minutes",143.0
97535,Medium,Skagit,"Self-Care Or Home Management Training, Each 15 Minutes",122.0
36556,Medium,Skagit,Insertion Of Non-Tunneled Central Venous Catheter >5 Yrs,3348.0
36573,Medium,Skagit,"Insertion Of Peripherally Inserted Central Venous Catheter For Infusion Using Imaging Guidance, Patient 5 Years Or Older",3653.0
36600,Medium,Skagit,Lab Arterial Blood Collection,157.0
G0297,Medium,Skagit,Cat Scan For Lung Cancer Screening,281.0
47000,Medium,Skagit,"Needle Biopsy Of Liver, Accessed Through The Skin",3629.0
49083,Medium,Skagit,"Drainage Of Fluid From Abdominal Cavity, With Imaging Guidance",2971.0
60100,Medium,Skagit,"Needle Biopsy Of Thyroid, Accessed Through The Skin",777.0
19083,Medium,Skagit,"Biopsy Breast, With Ultrasound Guidance, First Sample",5100.0
38222,Medium,Skagit,Bone Marrow Biopsy And Aspiration ,4586.0
38505,Medium,Skagit,Needle Biopsy Or Removal Of Lymph Nodes,1524.0
10005,Medium,Skagit,Fine Needle Aspiration Of First Lesion Using Ultrasound Guidance,1738.0
10060,Medium,Skagit,"Drainage Of Skin Abscess, Simple",482.0
11042,Medium,Skagit,Removal Of Skin And Tissue First 20 Sq Cm Or Less,824.0
12001,Medium,Skagit,"Repair Of Wound (2.5 Centimeters Or Less) Of The Scalp, Neck, Underarms, Trunk, Arms",482.0
12002,Medium,Skagit,"Repair Of Wound (2.6 To 7.5 Centimeters) Of The Scalp, Neck, Underarms, Genitals, Trunk, Arms And/Or Legs",482.0
12011,Medium,Skagit,"Repair Of Wound (2.5 Centimeters Or Less) Of The Face, Ears, Eyelids, Nose, Lips, And/Or",482.0
12013,Medium,Skagit,"Repair Of Wound (2.6 To 5.0 Centimeters) Of The Face, Ears, Eyelids, Nose, Lips, And/Or",482.0
12032,Medium,Skagit,"Repair Of Wound (2.6 To 7.5 Centimeters) Of The Scalp, Underarms, Trunk, Arms, And/Or Legs, Intermediate",1354.0
12042,Medium,Skagit,"Repair Of Wound (2.6 To 7.5 Centimeters) Of Neck, Hands, Feet, And/Or Genitals, Intermediate",1145.0
19120,Medium,Skagit,"Removal Of 1 Or More Breast Growth, Open Procedure",1311.0
20610,Medium,Skagit,"Major Joint Aspiration And/Or Injection, Hip, Knee Or Shoulder",915.0
29125,Medium,Skagit,"Arm Splint, Forearm To Hand",355.0
29581,Medium,Skagit,Application Of Wound Compression,288.0
62270,Medium,Skagit,Spinal Tap For Diagnosis,2271.0
64400,Medium,Skagit,Injection Of Anesthetic Agent Trigeminal Nerve,870.0
64450,Medium,Skagit,"Injection Of Anesthetic Agent, Other Peripheral Nerve Or Branch",870.0
96105,Medium,Skagit,Assessment Of Expressive And Receptive Speech With Interpretation And Report Per Hour,413.0
32405,Medium,Skagit,Biopsy Lung Or Chest Tissue,4633.0
32551,Medium,Skagit,Inseration Chest Tube,1178.0
32555,Medium,Skagit,Removal Of Fluid From Chest Cavity Bilateral With Imaging,6074.0
G0424,Medium,Skagit,Pulmonary Rehab1 Hour Exercise Session,406.0
94060,Medium,Skagit,"Measurement And Graphic Recording Of The Amount And Speed Of Breathed Air, Before And Following Medication Administration",763.0
94375,Medium,Skagit,Respiratory Diagnostic Testing (Flow Volume Loop) ,752.0
94726,Medium,Skagit,Determination Of Lung Volumes Using Plethysmography,281.0
94762,Medium,Skagit,Overnight Measurement Of Oxygen Saturation In Blood Using Ear Or Finger Device,246.0
77290,Medium,Skagit,"Radiation Oncology Management Of Radiation Therapy, Simulation, Complex",3005.0
77295,Medium,Skagit,"Radiation Oncology Management Of Radiation Therapy, 3D",12067.0
77301,Medium,Skagit,Radiation Oncology Management Of Modulation Radiotherapy Planning,9886.0
77334,Medium,Skagit,Radiation Oncology Radiation Treatment Devices,1792.0
77373,Medium,Skagit,Radiation Oncology Stereotactic Body Radiation Therapy 1 Or More Lesions Using Imaging Guidance,6114.0
77385,Medium,Skagit,"Radiation Oncology Radiation Therapy Delivery, Simple",3486.0
77386,Medium,Skagit,"Radiation Oncology Radiation Therapy Delivery, Complex",3486.0
77412,Medium,Skagit,Radiation Oncology Radiation Treatment Delivery 1 Mev >= Complex,1108.0
62304,Medium,Skagit,X-Ray Of Lower Spinal Canal With Radiological Supervision And Interpretation Lumbosacral,1761.0
71045,Medium,Skagit,"X-Ray Of Chest, 1 View",307.0
71046,Medium,Skagit,"X-Ray Of Chest, 2 Vies",408.0
71100,Medium,Skagit,"X-Ray Ribs 1 Side, 2 Views",395.0
72040,Medium,Skagit,"X-Ray Cervical Spine, 2 To 3 Views",560.0
72072,Medium,Skagit,"X-Ray Thoracic Spine, 3 Views",466.0
72100,Medium,Skagit,"X-Ray Lumbosacral Spine, 2 To 3 Views",457.0
72110,Medium,Skagit,"X-Ray Lumbosacral Spine, 4 Or More Views",590.0
73030,Medium,Skagit,"X-Ray Shoulder, 2 Or More Views",391.0
73080,Medium,Skagit,"X-Ray Elbow, 3 Or More Views",437.0
73140,Medium,Skagit,"X-Ray Finger, 2 Or More Views",462.0
73523,Medium,Skagit,"X-Ray Hips And Pelvis, 5 Plus Views",679.0
73562,Medium,Skagit,X-Ray Knee 3 Views,452.0
73580,Medium,Skagit,X-Ray Knee With Contrast,1289.0
73610,Medium,Skagit,"X-Ray Ankle, 3 Or More Views",437.0
73630,Medium,Skagit,"X-Ray Foot, 3 Or More Views",406.0
74018,Medium,Skagit,"X-Ray Of Abdomen, 1 View",330.0
74019,Medium,Skagit,"X-Ray Of Abdomen, 2 Vies",443.0
74220,Medium,Skagit,X-Ray Esophagus,1191.0
74230,Medium,Skagit,X-Ray Throat And/Or Esophagus,1145.0
77075,Medium,Skagit,X-Ray Survey Of Forearm Or Wrist Bone Density,1365.0
77077,Medium,Skagit,"X-Ray Imaging Of 2 Or More Joints, Single View",466.0
77080,Medium,Skagit,X-Ray Bone Density Measurement Using Dedicated X-Ray Machine,490.0
95805,Medium,Skagit,Hours To 14 Consecutive Days Of Recording,1774.0
95806,Medium,Skagit,Diagnostic Test For Sleep Disorder,530.0
95810,Medium,Skagit,Sleep Monitoring Of Patient In Sleep Lab,4036.0
95811,Medium,Skagit,Sleep Monitoring Of Patient (6 Years Or Older) In Sleep Lab,5000.0
90832,Medium,Skagit,"Psychotherapy, 30 Minutes With Patient And/Or Family Member ",204.0
90834,Medium,Skagit,"Psychotherapy, 45 Minutes With Patient And/Or Family Member ",268.0
90837,Medium,Skagit,"Psychotherapy, 60 Minutes With Patient And/Or Family Member  ",396.0
90846,Medium,Skagit,Family Psychotherapy With Out Patient,256.0
90847,Medium,Skagit,Family Psychotherapy Including Patient,266.0
99203,Medium,Skagit,"New Patient Office Or Other Outpatient Visit, Typically 30 Minutes",297.0
99204,Medium,Skagit,"New Patient Office Or Other Outpatient Visit, Typically 45 Minutes",445.0
99205,Medium,Skagit,"New Patient Office Or Other Outpatient Visit, Typically 60 Minutes",588.0
99243,Medium,Skagit,"Patient Office Consultation, Typically 40 Minutes",316.0
99244,Medium,Skagit,"Patient Office Consultation, Typically 60 Minutes",472.0
99385,Medium,Skagit,Initial New Patient Preventive Medicine Evaluation Age 18-39 Years,349.0
99386,Medium,Skagit,Initial New Patient Preventive Medicine Evaluation Age 40-64 Years,403.0
95117,Medium,San Juan,"Injection Of Incremental Dosages Of Allergen, 2 Or More Injections",74.0
96402,Medium,San Juan,Hormonal Anti-Neoplastic Chemotherapy Administration Beneath The Skin Or Into Muscle,168.0
96409,Medium,San Juan,Infusion Of Chemotherapy Into A Vein Using Push Technique,529.0
96413,Medium,San Juan,Infusion Of Chemotherapy Into A Vein Up To 1 Hour,850.0
96416,Medium,San Juan,Prolonged Chemotherapy Infusion Into A Vein By Portable Or Implanted Pump More Than 8 Hours,745.0
96523,Medium,San Juan,Irrigation Of Implanted Venous Access Drug Delivery Device,168.0
70450,Medium,San Juan,Ct Scan Head Or Brain Without Contrast,2223.0
70470,Medium,San Juan,Ct Scan Head Or Brain Before And After Contrast,2867.0
70480,Medium,San Juan,Ct Scan Of Cranial Cavity Without Contrast,3816.0
70482,Medium,San Juan,Ct Scan Of Cranial Cavity Before And After Contrast,1338.0
70486,Medium,San Juan,Ct Scan Of Face Without Contrast,3089.0
70488,Medium,San Juan,Ct Scan Of Face Before And After Contrast,1606.0
70490,Medium,San Juan,Ct Scan Of Neck Without Contrast,2916.0
70491,Medium,San Juan,Ct Scan Of Neck With Contrast,3604.0
71250,Medium,San Juan,Ct Scan Chest Without Contrast,2861.0
71260,Medium,San Juan,Ct Scan Chest With Contrast,3598.0
71270,Medium,San Juan,Ct Scan Chest Before And After Contrast,4426.0
72125,Medium,San Juan,Ct Scan Of Cervical Spine Without Contrast,2910.0
72128,Medium,San Juan,Ct Scan Thoracic Spine Without Contrast,2883.0
72131,Medium,San Juan,Ct Scan Of Lumbar Spine Without Contrast,2867.0
72132,Medium,San Juan,Ct Scan Of Lumbar Spine With Contrast,1507.0
72192,Medium,San Juan,Ct Scan Of Pelvis Without Contrast,2238.0
72193,Medium,San Juan,Ct Scan Pelvis With Contrast,3663.0
73200,Medium,San Juan,Ct Scan Of Arm Without Contrast,2861.0
73700,Medium,San Juan,Ct Scan Leg Without Contrast,2873.0
74150,Medium,San Juan,Ct Scan Abdomen Without Contrast,2244.0
74160,Medium,San Juan,Ct Scan Abdomen With Contrast,3674.0
74170,Medium,San Juan,Ct Scan Abdomen Before And After Contrast,4292.0
74174,Medium,San Juan,Ct Scan Of Abdomen And Pelvis Blood Vessels,6936.0
74175,Medium,San Juan,Ct Scan Of Abdominal Blood Vessels With Contrast,1271.0
74176,Medium,San Juan,Ct Scan Of Abdomen And Pelvis Without Contrast,3116.0
74177,Medium,San Juan,Ct Scan Of Abdomen And Pelvis With Contrast,4449.0
74178,Medium,San Juan,Ct Scan Abdomen And Pelvis Before And After Contrast,5305.0
75635,Medium,San Juan,Ct Scan Of Abdominal Aorta And Both Leg Arteries With Contrast,5998.0
76536,Medium,San Juan,Ultrasound Of Head And Neck,880.0
76642,Medium,San Juan,"Ultrasound Of Breast, Limited Area",488.0
76700,Medium,San Juan,"Ultrasound Abdomen, Complete",961.0
76705,Medium,San Juan,"Ultrasound Abdomen, Limited Area",753.0
76770,Medium,San Juan,Ultrasound Behind Abdominal Cavity,916.0
76775,Medium,San Juan,"Ultrasound Behind Abdominal Cavity, Limited",677.0
76801,Medium,San Juan,Ultrasound Of Pregnant Uterus,792.0
76805,Medium,San Juan,"Ultrasound Pregnant Uterus, Greater Or Equal To 14 Weeks Gestation 1 Fetus",1164.0
76811,Medium,San Juan,"Ultrasound Pregnant Uterus, Detailed, Single Or First Fetus",1033.0
76830,Medium,San Juan,"Ultrasound Pelvis, Vaginal Approach",555.0
76856,Medium,San Juan,"Ultrasound Pelvis, Complete, Non Pregnant",862.0
76870,Medium,San Juan,Ultrasound Of Scrotum,874.0
76882,Medium,San Juan,"Ultrasound Of Leg Or Arm, Limited Area",194.0
93880,Medium,San Juan,Ultrasound Scanning Of Blood Flow (Outside The Brain) On Both Sides Of Head And Neck,1250.0
93971,Medium,San Juan,Ultrasound Scan Of Veins Of One Arm Or Leg Or Limited Including Assessment Of Compression And Functional Maneuvers,1041.0
92960,Medium,San Juan,Electric Cardioversion External,748.0
93005,Medium,San Juan,"Routine Electrocardiogram (Ekg) With Tracing, Using At Least 12 Leads",213.0
93306,Medium,San Juan,"Ultrasound Examination Of Heart Including Color-Depicted Blood Flow Rate, Direction, And Valve Function",2218.0
93308,Medium,San Juan,Follow-Up Or Limited Ultrasound Examination Of Heart,528.0
C8929,Medium,San Juan,"Ultrasound Of Heart, With Contrast, Or Without Contrast Followed By With Contrast, Including Color-Depicted Blood Flow Rate, Direction, And Valve Function  With Contrast",1478.0
96365,Medium,San Juan,"Infusion Into A Vein For Therapy, Prevention, Or Diagnosis Up To 1 Hour",445.0
96372,Medium,San Juan,"Injection Beneath The Skin Or Into Muscle For Therapy, Diagnosis, Or Prevention",116.0
96374,Medium,San Juan,"Injection Of Drug Or Substance Into A Vein For Therapy, Diagnosis, Or Prevention",307.0
70551,Medium,San Juan,Mri Scan Brain Withoug Contrast,3867.0
70553,Medium,San Juan,Mri Scan Brain Without And Then With Contrasst,4917.0
72141,Medium,San Juan,Mri Scan Cervical Spine Without Contrast,3327.0
72146,Medium,San Juan,Mri Scan Thoracic Spine Without Contrast,3489.0
72148,Medium,San Juan,Mri Scan Lumbar Spine Without Contrast,3317.0
73221,Medium,San Juan,Mri Scan Arm Joint Without Contrast,2777.0
73721,Medium,San Juan,Mri Scan Of Leg Joint Without Contrast,2625.0
77065,Medium,San Juan,Diagnostic Mammography Of One Breasts With Computer Aided Detection,297.0
77066,Medium,San Juan,Diagnostic Mammography Of Both Breasts With Computer Aided Detection,380.0
77067,Medium,San Juan,Screening Mammography Of Both Breasts With Computer Aided Detection,314.0
36415,Medium,San Juan,Lab Blood Draw,40.0
36430,Medium,San Juan,Lab Blood Transfusion,471.0
36591,Medium,San Juan,Lab Blood Draw Cvc / Vad,319.0
36592,Medium,San Juan,Lab Blood Collection From Established Picc,319.0
36593,Medium,San Juan,Lab Declotting Infusion Of Central Venous,298.0
80048,Medium,San Juan,"Lab Blood Test, Total Calcium",68.0
80051,Medium,San Juan,Lab Blood Test Electrolyte,56.0
80053,Medium,San Juan,"Lab Blood Test, Comprehensive Metabolic Panel",68.0
80061,Medium,San Juan,Lab Blood Test Lipid,119.0
80069,Medium,San Juan,Lab Blood Test Kidney Function,68.0
80076,Medium,San Juan,Lab Blood Test Liver Function,56.0
80156,Medium,San Juan,"Lab Carbamazepine Level, Total",126.0
80162,Medium,San Juan,Lab Digoxin Level,107.0
80164,Medium,San Juan,Lab Valproic Acid Level,81.0
80175,Medium,San Juan,Lab Lamotrigine Level,195.0
80177,Medium,San Juan,Lab Levetiracetam Level,217.0
80178,Medium,San Juan,Lab Lithium Level,54.0
80197,Medium,San Juan,Lab Tacrolimus Level,251.0
80305,Medium,San Juan,Lab Drug Testing,116.0
80307,Medium,San Juan,Lab Drug Test Prsmv Chem Anlyzr,236.0
81001,Medium,San Juan,Lab Automated Urinalysis Test With Examination Using Microscope,63.0
81003,Medium,San Juan,Lab Automated Urinalysis Test Without Microspcope,33.0
81291,Medium,San Juan,"Lab Gene Analysis (5, 10-Methylenetetrahydrofolate Reductase) Common Variants",315.0
82024,Medium,San Juan,Lab Adrenocorticotropic Hormone (Acth) Level,283.0
82043,Medium,San Juan,Lab Urine Microalbumin (Protein) Level,54.0
82105,Medium,San Juan,"Lab Alpha-Fetoprotein (Afp) Level, Serum",103.0
82140,Medium,San Juan,Lab Ammonia Level,158.0
82175,Medium,San Juan,Lab Arsenic Level,52.0
82247,Medium,San Juan,"Lab Bilirubin Level, Total",54.0
82270,Medium,San Juan,Lab Stool Analysis For Blood To Screen For Colon Tumors,34.0
82272,Medium,San Juan,Lab Stool Analysis For Blood,40.0
82274,Medium,San Juan,Lab Stool Analysis For Blood Fecal,101.0
82306,Medium,San Juan,Lab Vitamin D-3 Level,180.0
82310,Medium,San Juan,"Lab Calcium Level, Total",63.0
82340,Medium,San Juan,Lab Urine Calcium Level,61.0
82365,Medium,San Juan,Lab Infrared Analysis Of Stone,200.0
82378,Medium,San Juan,Lab Carcinoembryonic Antigen (Cea) Protein Level,91.0
82495,Medium,San Juan,Lab Chromium Level To Test For Poisoning Or Deficiency ,198.0
82533,Medium,San Juan,"Lab Cortisol (Hormone) Measurement, Total",123.0
82550,Medium,San Juan,"Lab Creatine Kinase (Cardiac Enzyme) Level, Total",81.0
82565,Medium,San Juan,Lab Blood Creatinine Level,54.0
82607,Medium,San Juan,Lab Cyanocobalamin (Vitamin B-12) Level,86.0
82627,Medium,San Juan,Lab Dehydroepiandrosterone (Dhea-S) Hormone Level,164.0
82656,Medium,San Juan,Lab Pancreatic Elastase (Enzyme) Measurement,104.0
82670,Medium,San Juan,Lab Estradiol (Hormone) Level,222.0
82728,Medium,San Juan,Lab Ferritin (Blood Protein) Level,70.0
82746,Medium,San Juan,"Lab Folic Acid Level, Serum",128.0
82784,Medium,San Juan,"Lab Gammaglobulin (Immune System Protein) Measurement, Iga,Igd,Igg,Igm,Ea",86.0
82785,Medium,San Juan,Lab Ige (Immune System Protein) Level,101.0
82941,Medium,San Juan,Lab Gastrin (Gi Tract Hormone) Level,253.0
82950,Medium,San Juan,Lab Blood Glucose (Sugar) Level After Receiving Dose Of Glucose,56.0
82955,Medium,San Juan,Lab G6Pd (Enzyme) Level,264.0
83001,Medium,San Juan,"Lab Gonadotropin, Follicle Stimulating (Reproductive Hormone) Level",72.0
83002,Medium,San Juan,"Lab Gonadotropin, Luteinizing (Reproductive Hormone) Level",80.0
83036,Medium,San Juan,Lab Hemoglobin A1C Level,55.0
83516,Medium,San Juan,Lab Analysis Of Substance Using Immunoassay Technique,116.0
83519,Medium,San Juan,Lab Measurement Of Substance Using Immunoassay Technique By Radiommunoassay,242.0
83550,Medium,San Juan,Lab Iron Binding Capacity,91.0
83605,Medium,San Juan,Lab Lactic Acid Level,103.0
83655,Medium,San Juan,Lab Lead Level,56.0
83704,Medium,San Juan,Lab Lipoprotein Measurement,123.0
83735,Medium,San Juan,Lab Magnesium Level,99.0
83883,Medium,San Juan,"Lab Nephelometry, Test Method Using Light",231.0
83921,Medium,San Juan,Lab Organic Acid Level,163.0
83935,Medium,San Juan,Lab Urine Osmolality (Concentration) Measurement,87.0
83970,Medium,San Juan,Lab Parathormone (Parathyroid Hormone) Level,317.0
84134,Medium,San Juan,Lab Prealbumin (Protein) Level,135.0
84144,Medium,San Juan,Lab Progesterone (Reproductive Hormone) Level,89.0
84153,Medium,San Juan,"Lab Prostate Specific Antigen Measurement, Total",149.0
84154,Medium,San Juan,"Lab Prostate Specific Antigen Measurement, Free",118.0
84156,Medium,San Juan,"Lab Total Protein Level, Urine",54.0
84165,Medium,San Juan,"Lab Protein Measurement, Serum",59.0
84166,Medium,San Juan,"Lab Protein Measurement, Body Fluid",118.0
84305,Medium,San Juan,Lab Somatomedin (Growth Factor) Level,160.0
84402,Medium,San Juan,Lab Testosterone (Hormone) Level. Free,170.0
84403,Medium,San Juan,"Lab Testosterone (Hormone) Level, Total",154.0
84425,Medium,San Juan,Lab Vitamin B-1 (Thiamine) Level,104.0
84439,Medium,San Juan,"Lab Thyroxine (Thyroid Chemical) Measurement, Free",59.0
84443,Medium,San Juan,"Lab Blood Test, Thyroid Stimulating Hormone (Tsh)",103.0
84481,Medium,San Juan,"Lab Thyroid Hormone, Ft-3 Measurement",130.0
84484,Medium,San Juan,"Lab Troponin (Protein) Analysis, Quant",225.0
84550,Medium,San Juan,"Lab Uric Acid Level, Blood",56.0
84702,Medium,San Juan,"Lab Gonadotropin, Chorionic (Reproductive Hormone) Level",101.0
84703,Medium,San Juan,Lab Gonadotropin (Reproductive Hormone) Analysis,109.0
85025,Medium,San Juan,"Lab Complete Blood Cell Count (Red Cells, White Blood Cell, Platelets), Automated Test With Wbc Diff",79.0
85027,Medium,San Juan,"Lab Complete Blood Cell Count (Red Cells, White Blood Cell, Platelets), Automated Test",65.0
85379,Medium,San Juan,Lab D-Dimer Quant,236.0
85610,Medium,San Juan,Lab Prothrombin Time,70.0
85613,Medium,San Juan,"Lab Russell Viper Venom Time,Diluted",135.0
85652,Medium,San Juan,"Lab Red Blood Cell Sedimentation Rate, To Detect Inflammation; Automated",43.0
85730,Medium,San Juan,"Lab Thromboplastin Time, Partial (Ptt), Plasma Or Whole Bld",65.0
86003,Medium,San Juan,Lab Measurement Of Antibody (Ige) To Allergic Substance,97.0
86038,Medium,San Juan,Lab Screening Test For Autoimmune Disorder,79.0
86140,Medium,San Juan,Lab Measurement C-Reactive Protein For Detection Of Infection Or Inflammation,50.0
86147,Medium,San Juan,Lab Cardiolipin Antibody (Tissue Antibody) Measurement,103.0
86162,Medium,San Juan,Lab Measurement Of Complement (Immune System Proteins),129.0
86200,Medium,San Juan,Lab Measurement Of Antibody For Rheumatoid Arthritis Assessment,104.0
86235,Medium,San Juan,"Lab Extractable Nuclear Antigen, Each",106.0
86300,Medium,San Juan,Lab Immunologic Analysis For Detection Of Tumor Antigen Ca 15-3,114.0
86301,Medium,San Juan,Lab Immunologic Analysis For Detection Of Tumor Antigen Ca 19-9,153.0
86304,Medium,San Juan,Lab Immunologic Analysis For Detection Of Tumor Antigen Ca 125,123.0
86334,Medium,San Juan,Lab Immunologic Analysis Technique On Serum,239.0
86335,Medium,San Juan,Lab Immunologic Analysis Technique On Body Fluid,246.0
86336,Medium,San Juan,Lab Inhibin A (Reproductive Organ Hormone) Measurement,222.0
86376,Medium,San Juan,Lab Microsomal Antibodies (Autoantibody) Measurement,116.0
86480,Medium,San Juan,Lab Tuberculosis Test,265.0
86664,Medium,San Juan,"Lab Analysis For Antibody To Epstein-Barr Virus (Mononucleosis Virus), Nuclear Antigen",223.0
86665,Medium,San Juan,"Lab Analysis For Antibody To Epstein-Barr Virus (Mononucleosis Virus), Viral Capsid",129.0
86696,Medium,San Juan,"Lab Analysis For Antibody To Herpes Simplex Virus, Type 2",105.0
86765,Medium,San Juan,Lab Analysis For Antibody To Rubeola (Measles Virus),78.0
86778,Medium,San Juan,Lab Analysis For Antibody (Igm) To Toxoplasma (Parasite),48.0
86787,Medium,San Juan,Lab Analysis For Antibody To Varicella-Zoster Virus (Chicken Pox),92.0
86800,Medium,San Juan,Lab Thyroglobulin (Thyroid Protein) Antibody Measurement,102.0
86803,Medium,San Juan,Lab Hepatitis C Antibody Measurement,158.0
86850,Medium,San Juan,Lab Screening Test For Red Blood Cell Antibodies,277.0
86870,Medium,San Juan,Lab Identification Of Red Blood Cell Antibodies,189.0
86900,Medium,San Juan,Lab Blood Group Typing (Abo),69.0
86920,Medium,San Juan,Lab Blood Unit Compatibility Test Spin,120.0
86923,Medium,San Juan,Lab Blood Unit Compatibility Test Electric,89.0
87040,Medium,San Juan,Lab Bacterial Blood Culture,123.0
87070,Medium,San Juan,Lab Bacterial Culture,66.0
87075,Medium,San Juan,Lab Bacterial Culture Except Blood,130.0
87081,Medium,San Juan,Lab Screening Test For Pathogenic Organisms,59.0
87086,Medium,San Juan,"Lab Bacterial Colony Count, Urine",106.0
87116,Medium,San Juan,Lab Culture For Acid-Fast Bacilli,72.0
87147,Medium,San Juan,"Lab Cult Typing,Immunologic,Nonfluore",83.0
87209,Medium,San Juan,Lab Special Stain For Parasites,104.0
87210,Medium,San Juan,Lab Smear For Infectious Agents,45.0
87254,Medium,San Juan,Lab Virus Isolation,69.0
87255,Medium,San Juan,Lab Virus Isolation Other Than By Non Cytopathic Effect,223.0
87329,Medium,San Juan,"Lab Detection Test For Giardia (Intestinal Parasite), Eia",106.0
87338,Medium,San Juan,"Lab Qualitative Or Semiquantitative Detection Test For Helicobacter Pylori In Stool, Multiple-",253.0
87389,Medium,San Juan,Lab Detection Test For Hiv-1 And Hiv-2,92.0
87449,Medium,San Juan,"Lab Immunologic Analysis For Detection Of Organism, Qual, Multi, Nos",129.0
87480,Medium,San Juan,"Lab Detection Test For Candida Species (Yeast), Direct",160.0
87491,Medium,San Juan,"Lab Detection Test For Chlamydia, Amplified Probe",264.0
87497,Medium,San Juan,"Lab Detection Test For Cytomegalovirus, Quantification",407.0
87502,Medium,San Juan,Lab Detection Test For Multiple Types Influenza Virus,327.0
87510,Medium,San Juan,"Lab Detection Test For Gardnerella Vaginalis (Bacteria), Direct",160.0
